orderdate,orderNumber,productName,productLine,customerName,customer_country,office_country,buyPrice,priceEach,quantityOrdered,sales_value,cost_of_sales
2004-09-01,10288,"1932 Alfa Romeo 8C2300 Spider Sport","Vintage Cars","Handji Gifts& Co",Singapore,Australia,43.26,90.19,35,3156.65,1514.10
2004-09-01,10288,"1957 Ford Thunderbird","Classic Cars","Handji Gifts& Co",Singapore,Australia,34.21,57.02,23,1311.46,786.83
2004-09-01,10288,"1970 Chevy Chevelle SS 454","Classic Cars","Handji Gifts& Co",Singapore,Australia,49.24,66.88,36,2407.68,1772.64
2004-09-01,10288,"1966 Shelby Cobra 427 S/C","Classic Cars","Handji Gifts& Co",Singapore,Australia,29.18,49.30,50,2465.00,1459.00
2004-09-01,10288,"1939 Chevrolet Deluxe Coupe","Vintage Cars","Handji Gifts& Co",Singapore,Australia,22.57,32.19,29,933.51,654.53
2004-09-01,10288,"1949 Jaguar XK 120","Classic Cars","Handji Gifts& Co",Singapore,Australia,47.25,81.78,35,2862.30,1653.75
2004-09-01,10288,"1952 Citroen-15CV","Classic Cars","Handji Gifts& Co",Singapore,Australia,72.82,109.22,48,5242.56,3495.36
2004-09-01,10288,"1969 Chevrolet Camaro Z28","Classic Cars","Handji Gifts& Co",Singapore,Australia,50.51,76.19,34,2590.46,1717.34
2004-09-01,10288,"2002 Chevy Corvette","Classic Cars","Handji Gifts& Co",Singapore,Australia,62.11,101.73,41,4170.93,2546.51
2004-09-01,10288,"1936 Mercedes Benz 500k Roadster","Vintage Cars","Handji Gifts& Co",Singapore,Australia,21.75,37.75,33,1245.75,717.75
2005-04-23,10409,"1932 Model A Ford J-Coupe","Vintage Cars","Handji Gifts& Co",Singapore,Australia,58.48,104.25,6,625.50,350.88
2005-04-23,10409,"1939 Chevrolet Deluxe Coupe","Vintage Cars","Handji Gifts& Co",Singapore,Australia,22.57,27.88,61,1700.68,1376.77
2003-11-12,10181,"1968 Ford Mustang","Classic Cars","Herkku Gifts","Norway  ",UK,95.34,155.66,27,4202.82,2574.18
2003-11-12,10181,"1968 Dodge Charger","Classic Cars","Herkku Gifts","Norway  ",UK,75.16,113.92,28,3189.76,2104.48
2003-11-12,10181,"1970 Plymouth Hemi Cuda","Classic Cars","Herkku Gifts","Norway  ",UK,31.92,67.03,20,1340.60,638.40
2003-11-12,10181,"1969 Dodge Charger","Classic Cars","Herkku Gifts","Norway  ",UK,58.73,107.10,36,3855.60,2114.28
2003-11-12,10181,"1993 Mazda RX-7","Classic Cars","Herkku Gifts","Norway  ",UK,83.51,124.56,44,5480.64,3674.44
2003-11-12,10181,"1965 Aston Martin DB5","Classic Cars","Herkku Gifts","Norway  ",UK,65.96,124.44,42,5226.48,2770.32
2003-11-12,10181,"1948 Porsche 356-A Roadster","Classic Cars","Herkku Gifts","Norway  ",UK,53.90,74.69,22,1643.18,1185.80
2003-11-12,10181,"1995 Honda Civic","Classic Cars","Herkku Gifts","Norway  ",UK,93.89,129.45,21,2718.45,1971.69
2003-11-12,10181,"1999 Indy 500 Monte Carlo SS","Classic Cars","Herkku Gifts","Norway  ",UK,56.76,130.68,27,3528.36,1532.52
2003-11-12,10181,"1992 Ferrari 360 Spider red","Classic Cars","Herkku Gifts","Norway  ",UK,77.90,147.33,45,6629.85,3505.50
2003-11-12,10181,"1969 Dodge Super Bee","Classic Cars","Herkku Gifts","Norway  ",UK,49.05,73.17,30,2195.10,1471.50
2003-11-12,10181,"1976 Ford Gran Torino","Classic Cars","Herkku Gifts","Norway  ",UK,73.49,120.53,22,2651.66,1616.78
2003-11-12,10181,"1948 Porsche Type 356 Roadster","Classic Cars","Herkku Gifts","Norway  ",UK,62.16,137.04,39,5344.56,2424.24
2003-11-12,10181,"1966 Shelby Cobra 427 S/C","Classic Cars","Herkku Gifts","Norway  ",UK,29.18,45.28,34,1539.52,992.12
2003-11-12,10181,"1982 Lamborghini Diablo","Classic Cars","Herkku Gifts","Norway  ",UK,16.24,32.85,37,1215.45,600.88
2003-11-12,10181,"1971 Alpine Renault 1600s","Classic Cars","Herkku Gifts","Norway  ",UK,38.58,54.49,23,1253.27,887.34
2003-11-12,10181,"1956 Porsche 356A Coupe","Classic Cars","Herkku Gifts","Norway  ",UK,98.30,122.17,25,3054.25,2457.50
2003-11-18,10188,"1969 Harley Davidson Ultimate Chopper",Motorcycles,"Herkku Gifts","Norway  ",UK,48.81,95.70,48,4593.60,2342.88
2003-11-18,10188,"1996 Moto Guzzi 1100i",Motorcycles,"Herkku Gifts","Norway  ",UK,68.99,111.80,38,4248.40,2621.62
2003-11-18,10188,"2003 Harley-Davidson Eagle Drag Bike",Motorcycles,"Herkku Gifts","Norway  ",UK,91.02,182.04,45,8191.80,4095.90
2003-11-18,10188,"1936 Harley Davidson El Knucklehead",Motorcycles,"Herkku Gifts","Norway  ",UK,24.23,52.09,32,1666.88,775.36
2003-11-18,10188,"1997 BMW R 1100 S",Motorcycles,"Herkku Gifts","Norway  ",UK,60.86,95.80,25,2395.00,1521.50
2003-11-18,10188,"1960 BSA Gold Star DBD34",Motorcycles,"Herkku Gifts","Norway  ",UK,37.32,61.70,40,2468.00,1492.80
2003-11-18,10188,"1997 BMW F650 ST",Motorcycles,"Herkku Gifts","Norway  ",UK,66.92,81.91,44,3604.04,2944.48
2003-11-18,10188,"ATA: B757-300",Planes,"Herkku Gifts","Norway  ",UK,59.33,96.11,29,2787.19,1720.57
2004-09-03,10289,"1937 Lincoln Berline","Vintage Cars","Herkku Gifts","Norway  ",UK,60.62,92.47,38,3513.86,2303.56
2004-09-03,10289,"1936 Mercedes-Benz 500K Special Roadster","Vintage Cars","Herkku Gifts","Norway  ",UK,24.26,44.75,24,1074.00,582.24
2004-09-03,10289,"1928 Mercedes-Benz SSK","Vintage Cars","Herkku Gifts","Norway  ",UK,72.56,141.75,43,6095.25,3120.08
2004-09-03,10289,"1938 Cadillac V-16 Presidential Limousine","Vintage Cars","Herkku Gifts","Norway  ",UK,20.61,41.22,45,1854.90,927.45
2003-11-11,10180,"1969 Harley Davidson Ultimate Chopper",Motorcycles,"Daedalus Designs Imports",France,France,48.81,76.56,29,2220.24,1415.49
2003-11-11,10180,"1996 Moto Guzzi 1100i",Motorcycles,"Daedalus Designs Imports",France,France,68.99,99.91,42,4196.22,2897.58
2003-11-11,10180,"2003 Harley-Davidson Eagle Drag Bike",Motorcycles,"Daedalus Designs Imports",France,France,91.02,164.61,41,6749.01,3731.82
2003-11-11,10180,"2002 Suzuki XREO",Motorcycles,"Daedalus Designs Imports",France,France,66.27,131.04,40,5241.60,2650.80
2003-11-11,10180,"1936 Harley Davidson El Knucklehead",Motorcycles,"Daedalus Designs Imports",France,France,24.23,48.46,25,1211.50,605.75
2003-11-11,10180,"1957 Vespa GS150",Motorcycles,"Daedalus Designs Imports",France,France,32.95,59.06,21,1240.26,691.95
2003-11-11,10180,"1957 Corvette Convertible","Classic Cars","Daedalus Designs Imports",France,France,69.93,147.31,44,6481.64,3076.92
2003-11-11,10180,"1997 BMW R 1100 S",Motorcycles,"Daedalus Designs Imports",France,France,60.86,98.05,48,4706.40,2921.28
2003-11-11,10180,"1960 BSA Gold Star DBD34",Motorcycles,"Daedalus Designs Imports",France,France,37.32,61.70,28,1727.60,1044.96
2003-11-11,10180,"1982 Ducati 900 Monster",Motorcycles,"Daedalus Designs Imports",France,France,47.10,60.95,35,2133.25,1648.50
2003-11-11,10180,"1961 Chevrolet Impala","Classic Cars","Daedalus Designs Imports",France,France,32.33,68.71,28,1923.88,905.24
2003-11-11,10180,"1982 Ducati 996 R",Motorcycles,"Daedalus Designs Imports",France,France,24.14,33.39,34,1135.26,820.76
2003-11-11,10180,"1974 Ducati 350 Mk3 Desmo",Motorcycles,"Daedalus Designs Imports",France,France,56.13,102.05,22,2245.10,1234.86
2003-11-11,10180,"2002 Yamaha YZR M1",Motorcycles,"Daedalus Designs Imports",France,France,34.17,74.85,21,1571.85,717.57
2004-02-21,10224,"2002 Suzuki XREO",Motorcycles,"Daedalus Designs Imports",France,France,66.27,141.58,43,6087.94,2849.61
2004-02-21,10224,"1957 Vespa GS150",Motorcycles,"Daedalus Designs Imports",France,France,32.95,57.20,38,2173.60,1252.10
2004-02-21,10224,"1982 Ducati 900 Monster",Motorcycles,"Daedalus Designs Imports",France,France,47.10,60.26,37,2229.62,1742.70
2004-02-21,10224,"1982 Ducati 996 R",Motorcycles,"Daedalus Designs Imports",France,France,24.14,37.01,43,1591.43,1038.02
2004-02-21,10224,"1974 Ducati 350 Mk3 Desmo",Motorcycles,"Daedalus Designs Imports",France,France,56.13,94.91,30,2847.30,1683.90
2004-02-21,10224,"2002 Yamaha YZR M1",Motorcycles,"Daedalus Designs Imports",France,France,34.17,81.36,50,4068.00,1708.50
2003-04-01,10114,"1962 LanciaA Delta 16V","Classic Cars","La Corne D'abondance, Co.",France,France,103.42,128.53,31,3984.43,3206.02
2003-04-01,10114,"1964 Mercedes Tour Bus","Trucks and Buses","La Corne D'abondance, Co.",France,France,74.86,106.78,39,4164.42,2919.54
2003-04-01,10114,"1926 Ford Fire Engine","Trucks and Buses","La Corne D'abondance, Co.",France,France,24.92,53.48,45,2406.60,1121.40
2003-04-01,10114,"1992 Ferrari 360 Spider red","Classic Cars","La Corne D'abondance, Co.",France,France,77.90,169.34,48,8128.32,3739.20
2003-04-01,10114,"1940s Ford truck","Trucks and Buses","La Corne D'abondance, Co.",France,France,84.76,105.34,41,4318.94,3475.16
2003-04-01,10114,"1962 Volkswagen Microbus","Trucks and Buses","La Corne D'abondance, Co.",France,France,61.34,102.23,21,2146.83,1288.14
2003-04-01,10114,"1958 Chevy Corvette Limited Edition","Classic Cars","La Corne D'abondance, Co.",France,France,15.91,28.64,24,687.36,381.84
2003-04-01,10114,"1980 s GM Manhattan Express","Trucks and Buses","La Corne D'abondance, Co.",France,France,53.93,88.61,32,2835.52,1725.76
2003-04-01,10114,"1954 Greyhound Scenicruiser","Trucks and Buses","La Corne D'abondance, Co.",France,France,25.98,43.83,28,1227.24,727.44
2003-04-01,10114,"1982 Camaro Z28","Classic Cars","La Corne D'abondance, Co.",France,France,46.53,82.94,42,3483.48,1954.26
2004-08-28,10286,"1957 Vespa GS150",Motorcycles,"La Corne D'abondance, Co.",France,France,32.95,51.60,38,1960.80,1252.10
2004-11-20,10336,"2001 Ferrari Enzo","Classic Cars","La Corne D'abondance, Co.",France,France,95.59,176.63,33,5828.79,3154.47
2004-11-20,10336,"1969 Corvair Monza","Classic Cars","La Corne D'abondance, Co.",France,France,89.14,126.91,33,4188.03,2941.62
2004-11-20,10336,"1969 Ford Falcon","Classic Cars","La Corne D'abondance, Co.",France,France,83.05,141.88,49,6952.12,4069.45
2004-11-20,10336,"1957 Chevy Pickup","Trucks and Buses","La Corne D'abondance, Co.",France,France,55.70,95.99,38,3647.62,2116.60
2004-11-20,10336,"1998 Chrysler Plymouth Prowler","Classic Cars","La Corne D'abondance, Co.",France,France,101.51,153.91,49,7541.59,4973.99
2004-11-20,10336,"1903 Ford Model A","Vintage Cars","La Corne D'abondance, Co.",France,France,68.30,135.22,48,6490.56,3278.40
2004-11-20,10336,"Collectable Wooden Train",Trains,"La Corne D'abondance, Co.",France,France,67.56,100.84,21,2117.64,1418.76
2004-11-20,10336,"1970 Dodge Coronet","Classic Cars","La Corne D'abondance, Co.",France,France,32.37,49.71,45,2236.95,1456.65
2004-11-20,10336,"1992 Porsche Cayenne Turbo Silver","Classic Cars","La Corne D'abondance, Co.",France,France,69.78,113.55,31,3520.05,2163.18
2004-11-20,10336,"1950's Chicago Surface Lines Streetcar",Trains,"La Corne D'abondance, Co.",France,France,26.72,59.03,31,1829.93,828.32
2004-11-20,10336,"Diamond T620 Semi-Skirted Tanker","Trucks and Buses","La Corne D'abondance, Co.",France,France,68.29,109.96,23,2529.08,1570.67
2004-11-20,10336,"1982 Camaro Z28","Classic Cars","La Corne D'abondance, Co.",France,France,46.53,94.07,46,4327.22,2140.38
2004-03-10,10228,"1952 Alpine Renault 1300","Classic Cars","Cambridge Collectables Co.",USA,USA,98.58,214.30,29,6214.70,2858.82
2004-03-10,10228,"1940 Ford Pickup Truck","Trucks and Buses","Cambridge Collectables Co.",USA,USA,58.33,100.34,32,3210.88,1866.56
2004-03-10,10228,"1913 Ford Model T Speedster","Vintage Cars","Cambridge Collectables Co.",USA,USA,60.78,101.31,24,2431.44,1458.72
2004-03-10,10228,"1934 Ford V8 Coupe","Vintage Cars","Cambridge Collectables Co.",USA,USA,34.35,57.46,45,2585.70,1545.75
2004-03-10,10228,"18th Century Vintage Horse Carriage","Vintage Cars","Cambridge Collectables Co.",USA,USA,60.74,100.53,31,3116.43,1882.94
2004-03-10,10228,"1936 Chrysler Airflow","Vintage Cars","Cambridge Collectables Co.",USA,USA,57.46,84.73,33,2796.09,1896.18
2004-05-08,10249,"1941 Chevrolet Special Deluxe Cabriolet","Vintage Cars","Cambridge Collectables Co.",USA,USA,64.58,88.93,46,4090.78,2970.68
2004-05-08,10249,"1900s Vintage Bi-Plane",Planes,"Cambridge Collectables Co.",USA,USA,34.25,54.81,20,1096.20,685.00
2004-05-08,10249,"1937 Horch 930V Limousine","Vintage Cars","Cambridge Collectables Co.",USA,USA,26.30,65.75,25,1643.75,657.50
2004-05-08,10249,"HMS Bounty",Ships,"Cambridge Collectables Co.",USA,USA,39.83,85.99,40,3439.60,1593.20
2004-05-08,10249,"Boeing X-32A JSF",Planes,"Cambridge Collectables Co.",USA,USA,32.77,49.16,32,1573.12,1048.64
2003-11-05,10172,"1965 Aston Martin DB5","Classic Cars","Gift Depot Inc.",USA,USA,65.96,109.51,42,4599.42,2770.32
2003-11-05,10172,"1999 Indy 500 Monte Carlo SS","Classic Cars","Gift Depot Inc.",USA,USA,56.76,117.48,39,4581.72,2213.64
2003-11-05,10172,"1948 Porsche Type 356 Roadster","Classic Cars","Gift Depot Inc.",USA,USA,62.16,139.87,48,6713.76,2983.68
2003-11-05,10172,"1970 Chevy Chevelle SS 454","Classic Cars","Gift Depot Inc.",USA,USA,49.24,61.00,32,1952.00,1575.68
2003-11-05,10172,"1966 Shelby Cobra 427 S/C","Classic Cars","Gift Depot Inc.",USA,USA,29.18,43.27,34,1471.18,992.12
2003-11-05,10172,"1949 Jaguar XK 120","Classic Cars","Gift Depot Inc.",USA,USA,47.25,79.97,22,1759.34,1039.50
2003-11-05,10172,"1969 Chevrolet Camaro Z28","Classic Cars","Gift Depot Inc.",USA,USA,50.51,77.91,24,1869.84,1212.24
2003-11-05,10172,"2002 Chevy Corvette","Classic Cars","Gift Depot Inc.",USA,USA,62.11,87.81,22,1931.82,1366.42
2004-06-28,10263,"1969 Harley Davidson Ultimate Chopper",Motorcycles,"Gift Depot Inc.",USA,USA,48.81,89.00,34,3026.00,1659.54
2004-06-28,10263,"1996 Moto Guzzi 1100i",Motorcycles,"Gift Depot Inc.",USA,USA,68.99,107.05,40,4282.00,2759.60
2004-06-28,10263,"2003 Harley-Davidson Eagle Drag Bike",Motorcycles,"Gift Depot Inc.",USA,USA,91.02,193.66,41,7940.06,3731.82
2004-06-28,10263,"2002 Suzuki XREO",Motorcycles,"Gift Depot Inc.",USA,USA,66.27,123.51,48,5928.48,3180.96
2004-06-28,10263,"P-51-D Mustang",Planes,"Gift Depot Inc.",USA,USA,49.00,67.58,33,2230.14,1617.00
2004-06-28,10263,"1936 Harley Davidson El Knucklehead",Motorcycles,"Gift Depot Inc.",USA,USA,24.23,50.27,34,1709.18,823.82
2004-06-28,10263,"1997 BMW R 1100 S",Motorcycles,"Gift Depot Inc.",USA,USA,60.86,109.32,42,4591.44,2556.12
2004-06-28,10263,"1960 BSA Gold Star DBD34",Motorcycles,"Gift Depot Inc.",USA,USA,37.32,67.03,37,2480.11,1380.84
2004-06-28,10263,"1900s Vintage Tri-Plane",Planes,"Gift Depot Inc.",USA,USA,36.23,59.41,24,1425.84,869.52
2004-06-28,10263,"1997 BMW F650 ST",Motorcycles,"Gift Depot Inc.",USA,USA,66.92,93.90,31,2910.90,2074.52
2004-06-28,10263,"ATA: B757-300",Planes,"Gift Depot Inc.",USA,USA,59.33,117.46,47,5520.62,2788.51
2005-05-05,10413,"2001 Ferrari Enzo","Classic Cars","Gift Depot Inc.",USA,USA,95.59,201.57,36,7256.52,3441.24
2005-05-05,10413,"1969 Corvair Monza","Classic Cars","Gift Depot Inc.",USA,USA,89.14,145.04,47,6816.88,4189.58
2005-05-05,10413,"1969 Ford Falcon","Classic Cars","Gift Depot Inc.",USA,USA,83.05,173.02,22,3806.44,1827.10
2005-05-05,10413,"1970 Triumph Spitfire","Classic Cars","Gift Depot Inc.",USA,USA,91.92,133.57,49,6544.93,4504.08
2005-05-05,10413,"1950's Chicago Surface Lines Streetcar",Trains,"Gift Depot Inc.",USA,USA,26.72,56.55,24,1357.20,641.28
2005-05-05,10413,"1962 City of Detroit Streetcar",Trains,"Gift Depot Inc.",USA,USA,37.49,53.31,51,2718.81,1911.99
2004-01-12,10210,"1996 Moto Guzzi 1100i",Motorcycles,"Osaka Souveniers Co.",Japan,Japan,68.99,112.99,23,2598.77,1586.77
2004-01-12,10210,"2003 Harley-Davidson Eagle Drag Bike",Motorcycles,"Osaka Souveniers Co.",Japan,Japan,91.02,189.79,34,6452.86,3094.68
2004-01-12,10210,"1980s Black Hawk Helicopter",Planes,"Osaka Souveniers Co.",Japan,Japan,77.27,141.92,31,4399.52,2395.37
2004-01-12,10210,"P-51-D Mustang",Planes,"Osaka Souveniers Co.",Japan,Japan,49.00,68.43,50,3421.50,2450.00
2004-01-12,10210,"1936 Harley Davidson El Knucklehead",Motorcycles,"Osaka Souveniers Co.",Japan,Japan,24.23,51.48,40,2059.20,969.20
2004-01-12,10210,"1928 British Royal Navy Airplane",Planes,"Osaka Souveniers Co.",Japan,Japan,66.74,100.67,27,2718.09,1801.98
2004-01-12,10210,"1960 BSA Gold Star DBD34",Motorcycles,"Osaka Souveniers Co.",Japan,Japan,37.32,63.22,30,1896.60,1119.60
2004-01-12,10210,"Corsair F4U ( Bird Cage)",Planes,"Osaka Souveniers Co.",Japan,Japan,29.34,56.64,29,1642.56,850.86
2004-01-12,10210,"1900s Vintage Tri-Plane",Planes,"Osaka Souveniers Co.",Japan,Japan,36.23,68.10,40,2724.00,1449.20
2004-01-12,10210,"1997 BMW F650 ST",Motorcycles,"Osaka Souveniers Co.",Japan,Japan,66.92,84.91,46,3905.86,3078.32
2004-01-12,10210,"1928 Ford Phaeton Deluxe","Vintage Cars","Osaka Souveniers Co.",Japan,Japan,33.02,57.10,39,2226.90,1287.78
2004-01-12,10210,"1930 Buick Marquette Phaeton","Vintage Cars","Osaka Souveniers Co.",Japan,Japan,27.06,43.20,43,1857.60,1163.58
2004-01-12,10210,"American Airlines: B767-300",Planes,"Osaka Souveniers Co.",Japan,Japan,51.15,87.69,21,1841.49,1074.15
2004-01-12,10210,"America West Airlines B757-200",Planes,"Osaka Souveniers Co.",Japan,Japan,68.80,93.74,26,2437.24,1788.80
2004-01-12,10210,"ATA: B757-300",Planes,"Osaka Souveniers Co.",Japan,Japan,59.33,98.48,25,2462.00,1483.25
2004-01-12,10210,"F/A 18 Hornet 1/72",Planes,"Osaka Souveniers Co.",Japan,Japan,54.40,64.00,31,1984.00,1686.40
2004-01-12,10210,"American Airlines: MD-11S",Planes,"Osaka Souveniers Co.",Japan,Japan,36.27,60.70,42,2549.40,1523.34
2004-04-13,10240,"1993 Mazda RX-7","Classic Cars","Osaka Souveniers Co.",Japan,Japan,83.51,125.97,41,5164.77,3423.91
2004-04-13,10240,"1995 Honda Civic","Classic Cars","Osaka Souveniers Co.",Japan,Japan,93.89,136.56,37,5052.72,3473.93
2004-04-13,10240,"1948 Porsche Type 356 Roadster","Classic Cars","Osaka Souveniers Co.",Japan,Japan,62.16,134.22,37,4966.14,2299.92
2003-01-10,10102,"1937 Lincoln Berline","Vintage Cars","Vitachrome Inc.",USA,USA,60.62,95.55,39,3726.45,2364.18
2003-01-10,10102,"1936 Mercedes-Benz 500K Special Roadster","Vintage Cars","Vitachrome Inc.",USA,USA,24.26,43.13,41,1768.33,994.66
2004-04-05,10237,"1969 Harley Davidson Ultimate Chopper",Motorcycles,"Vitachrome Inc.",USA,USA,48.81,91.87,23,2113.01,1122.63
2004-04-05,10237,"2003 Harley-Davidson Eagle Drag Bike",Motorcycles,"Vitachrome Inc.",USA,USA,91.02,158.80,39,6193.20,3549.78
2004-04-05,10237,"2002 Suzuki XREO",Motorcycles,"Vitachrome Inc.",USA,USA,66.27,129.53,32,4144.96,2120.64
2004-04-05,10237,"1957 Vespa GS150",Motorcycles,"Vitachrome Inc.",USA,USA,32.95,49.74,26,1293.24,856.70
2004-04-05,10237,"1997 BMW R 1100 S",Motorcycles,"Vitachrome Inc.",USA,USA,60.86,109.32,20,2186.40,1217.20
2004-04-05,10237,"1982 Ducati 900 Monster",Motorcycles,"Vitachrome Inc.",USA,USA,47.10,62.33,26,1620.58,1224.60
2004-04-05,10237,"1982 Ducati 996 R",Motorcycles,"Vitachrome Inc.",USA,USA,24.14,35.00,26,910.00,627.64
2004-04-05,10237,"1974 Ducati 350 Mk3 Desmo",Motorcycles,"Vitachrome Inc.",USA,USA,56.13,94.91,27,2562.57,1515.51
2004-04-05,10237,"2002 Yamaha YZR M1",Motorcycles,"Vitachrome Inc.",USA,USA,34.17,78.92,20,1578.40,683.40
2004-11-05,10324,"1969 Corvair Monza","Classic Cars","Vitachrome Inc.",USA,USA,89.14,148.06,27,3997.62,2406.78
2004-11-05,10324,"1957 Chevy Pickup","Trucks and Buses","Vitachrome Inc.",USA,USA,55.70,100.73,26,2618.98,1448.20
2004-11-05,10324,"1998 Chrysler Plymouth Prowler","Classic Cars","Vitachrome Inc.",USA,USA,101.51,142.45,47,6695.15,4770.97
2004-11-05,10324,"1964 Mercedes Tour Bus","Trucks and Buses","Vitachrome Inc.",USA,USA,74.86,105.55,33,3483.15,2470.38
2004-11-05,10324,"1992 Ferrari 360 Spider red","Classic Cars","Vitachrome Inc.",USA,USA,77.90,137.17,27,3703.59,2103.30
2004-11-05,10324,"1970 Triumph Spitfire","Classic Cars","Vitachrome Inc.",USA,USA,91.92,120.64,49,5911.36,4504.08
2004-11-05,10324,"1939 Cadillac Limousine","Vintage Cars","Vitachrome Inc.",USA,USA,23.14,49.81,38,1892.78,879.32
2004-11-05,10324,"1970 Dodge Coronet","Classic Cars","Vitachrome Inc.",USA,USA,32.37,49.71,25,1242.75,809.25
2004-11-05,10324,"1962 Volkswagen Microbus","Trucks and Buses","Vitachrome Inc.",USA,USA,61.34,107.34,31,3327.54,1901.54
2004-11-05,10324,"1958 Chevy Corvette Limited Edition","Classic Cars","Vitachrome Inc.",USA,USA,15.91,29.35,30,880.50,477.30
2004-11-05,10324,"1936 Chrysler Airflow","Vintage Cars","Vitachrome Inc.",USA,USA,57.46,95.44,33,3149.52,1896.18
2004-11-05,10324,"1980 s GM Manhattan Express","Trucks and Buses","Vitachrome Inc.",USA,USA,53.93,91.49,20,1829.80,1078.60
2004-11-05,10324,"1996 Peterbilt 379 Stake Bed with Outrigger","Trucks and Buses","Vitachrome Inc.",USA,USA,33.61,60.76,48,2916.48,1613.28
2004-11-05,10324,"1982 Camaro Z28","Classic Cars","Vitachrome Inc.",USA,USA,46.53,80.92,34,2751.28,1582.02
2003-10-06,10155,"1972 Alfa Romeo GTA","Classic Cars","Toys of Finland, Co.",Finland,UK,85.68,129.20,32,4134.40,2741.76
2003-10-06,10155,"1980s Black Hawk Helicopter",Planes,"Toys of Finland, Co.",Finland,UK,77.27,138.77,38,5273.26,2936.26
2003-10-06,10155,"1999 Yamaha Speed Boat",Ships,"Toys of Finland, Co.",Finland,UK,51.61,83.44,44,3671.36,2270.84
2003-10-06,10155,"1941 Chevrolet Special Deluxe Cabriolet","Vintage Cars","Toys of Finland, Co.",Finland,UK,64.58,105.87,29,3070.23,1872.82
2003-10-06,10155,"1900s Vintage Bi-Plane",Planes,"Toys of Finland, Co.",Finland,UK,34.25,62.34,23,1433.82,787.75
2003-10-06,10155,"1937 Horch 930V Limousine","Vintage Cars","Toys of Finland, Co.",Finland,UK,26.30,56.55,34,1922.70,894.20
2003-10-06,10155,"1940 Ford Delivery Sedan","Vintage Cars","Toys of Finland, Co.",Finland,UK,48.64,76.31,37,2823.47,1799.68
2003-10-06,10155,"Corsair F4U ( Bird Cage)",Planes,"Toys of Finland, Co.",Finland,UK,29.34,58.69,44,2582.36,1290.96
